gloss,dloss,dxloss,dgzloss
0.23308321833610535,0.2478315383195877,0.5217716097831726,0.5166324377059937
0.08398422598838806,0.29315128922462463,0.8291847109794617,0.7238723635673523
0.004785063676536083,0.4667985141277313,0.9773186445236206,0.9628798961639404
0.0005085074808448553,0.49061816930770874,0.9950680732727051,0.9902557134628296
0.00014497159281745553,0.49530115723609924,0.9977061152458191,0.9952020645141602
6.224872777238488e-05,0.49703148007392883,0.9985153079032898,0.9969888925552368
2.9963463020976633e-05,0.49797534942626953,0.9990671873092651,0.9979555606842041
1.6401221728301607e-05,0.4985268712043762,0.9994020462036133,0.9985166788101196
1.1206881026737392e-05,0.49880844354629517,0.9994827508926392,0.9988013505935669
8.583539965911768e-06,0.49896109104156494,0.9995934963226318,0.9989557266235352
6.4543082771706395e-06,0.4991191327571869,0.9995564222335815,0.9991147518157959
5.287753992888611e-06,0.49920427799224854,0.9996804594993591,0.9992009997367859
4.827695647691144e-06,0.4992297291755676,0.9997005462646484,0.9992267489433289
3.97416533814976e-06,0.4993082880973816,0.999755859375,0.9993059039115906
3.4439703995303717e-06,0.49935993552207947,0.9997682571411133,0.9993578791618347
2.8868798835901543e-06,0.49941661953926086,0.9997898936271667,0.9994149208068848
2.6217908271064516e-06,0.4994443356990814,0.9998058676719666,0.9994427561759949
2.1903151719016023e-06,0.4994976818561554,0.999828577041626,0.9994964599609375
1.9108597371086944e-06,0.4995344877243042,0.9998265504837036,0.9995333552360535
1.754337063175626e-06,0.4995540678501129,0.9998383522033691,0.9995530843734741
1.574532461745548e-06,0.499577134847641,0.9998172521591187,0.9995760917663574
1.391709929521312e-06,0.4996050298213959,0.9998635053634644,0.9996042251586914
1.2882253486168338e-06,0.4996178150177002,0.9998719096183777,0.9996170997619629
1.1495110356918303e-06,0.49964436888694763,0.9998655319213867,0.9996436834335327
9.779168976820074e-07,0.4996742308139801,0.9998745918273926,0.99967360496521
9.410047709934588e-07,0.49967852234840393,0.9998878240585327,0.9996780157089233
8.106379709715839e-07,0.49970561265945435,0.999891996383667,0.9997050762176514
7.257735887833405e-07,0.49972373247146606,0.9998964071273804,0.9997233748435974
6.971164339120151e-07,0.49972671270370483,0.9998978972434998,0.9997262954711914
6.362553222061251e-07,0.4997413158416748,0.9998995661735535,0.9997409582138062
5.732003955927212e-07,0.4997555613517761,0.9999038577079773,0.9997552633285522
5.186651037547563e-07,0.4997689723968506,0.999904990196228,0.9997686743736267
